patent_id,citation_patent_id,fwd_cit_bwd
11529416,4683202,0
11529416,4736866,0
11529416,4816567,0
11529416,5225539,0
11529416,5770429,0
11529416,5811097,0
11529416,5939598,0
11529441,3953566,0
11529502,3435826,0
11529617,4310440,0
11530224,4539507,0
11530231,4816567,0
11530231,5225539,0
11530231,5939598,0
11530251,4816567,0
11530251,5225539,0
11530267,5811097,0
11530274,5225539,0
11530277,4634665,0
11530304,4736866,0
11530411,4415732,0
11530419,6051757,0
11530428,4683202,0
11530432,4458066,0
11530432,4683195,0
11530432,4683202,0
11530442,4683195,0
11530454,4683195,0
11531756,5291560,0
11533101,2929922,0
11533452,5471515,0
11534264,6572693,0
11534264,6730156,0
11534266,4575330,0
11534268,4575330,0
11534294,4733665,0
11534502,4683195,0
11534727,2656508,0
11534727,4683195,0
11534727,4683202,0
11534727,6023540,0
11534974,4575330,0
11535634,4816397,0
11535634,4816567,0
11535634,5225539,0
11535658,4816567,0
11535658,5939598,0
11535665,4816567,0
11535668,4816567,0
11535668,5061620,0
11535668,5225539,0
11535668,6331415,0
11535670,4816567,0
11535678,4816567,0
11535882,6787308,0
11535883,4683195,0
11535883,4683202,0
11535887,4683195,0
11535887,4683202,0
11535887,4965188,0
11535887,6787308,0
11535897,4458066,0
11535903,4683202,0
11536176,3885977,0
11536535,1219881,0
11537024,6124851,0
11537895,5291560,0
11538003,6671821,0
11538030,4200770,0
11538280,5291560,0
11538556,6787308,0
11538911,5998833,0
11539601,7197462,0
11539614,4405829,0
11540494,9300,0
11540804,6770074,0
11540860,895729,0
11540911,4733665,0
11540918,4733665,0
11540928,6770074,0
11540940,4733665,0
11540947,5108388,0
11541047,4816567,0
11541070,4816567,0
11541086,4816567,0
11541128,4816397,0
11541128,4816567,0
11541128,5225539,0
11541274,59915,0
11541593,4575330,0
11541596,4575330,0
11542189,3994711,0
11542225,8278036,0
11542247,4683202,0
11542323,5225539,0
11542323,5770429,0
11542331,4816397,0
11542331,4816567,0
11542331,5225539,0
11542331,5939598,0
11542331,6331415,0
11542333,4634665,0
11542333,5179017,0
11542342,4816567,0
11542362,4575330,0
11542374,4736866,0
11542496,4889818,0
11542504,4415732,0
11542509,4889818,0
11542515,4683195,0
11542515,4683202,0
11542515,8278036,0
11542540,4683195,0
11542540,4683202,0
11542543,4683195,0
11542543,4683202,0
11542543,4965188,0
11542543,5061049,0
11542543,6787308,0
11542544,4683195,0
11542551,6787308,0
11543411,4415732,0
11543411,4458066,0
11543411,4683195,0
11543411,4683202,0
11543411,4889818,0
11543669,5132826,0
11543669,5751384,0
11544707,5960411,0
11544752,7197462,0
11544772,5960411,0
11544863,4641349,0
11545241,5171534,0
11545477,4870302,0
11546325,3906166,0
11546471,7197462,0
11546532,5471515,0
11546572,5061049,0
11547532,4575330,0
11547533,4575330,0
11547544,4733665,0
11547705,4816567,0
11547716,9879269,0
11547718,4415732,0
11547718,4458066,0
11547747,4816567,0
11547747,5225539,0
11547764,8278036,0
11547808,4031893,0
11547973,3953566,0
11547977,3953566,0
11548444,5471515,0
11548941,4634665,0
11548941,4683195,0
11548941,4683202,0
11548941,4816567,0
11548941,4889818,0
11548941,4965188,0
11548941,5149636,0
11548941,5179017,0
11548941,5225539,0
11548949,4634665,0
11548949,5179017,0
11548950,5225539,0
11548950,5770429,0
11549138,4683195,0
11549138,4683202,0
11549138,4965188,0
11549138,6787308,0
11549145,4683195,0
11549149,4683195,0
11549149,4683202,0
11549149,8278036,0
11549565,435995,0
11549959,4599315,0
11549959,4683195,0
11549959,4683202,0
11549959,4889818,0
11549959,4965188,0
11550630,6671821,0
11550719,4128880,0
11550939,4415732,0
11550939,6787308,0
11550959,6285999,0
11551198,5960411,0
11551222,3906166,0
11552255,4356429,0
11552390,4575330,0
11552916,6285999,0
11553140,5471515,0
11553481,3906166,0
11553740,4174717,0
11553988,4575330,0
11553996,6572693,0
11553996,6730156,0
11554000,4575330,0
11554005,3435826,0
11554010,4733665,0
11554013,4733665,0
11554097,4415732,0
11554097,4458066,0
11554113,3983140,0
11554339,3885977,0
11555064,4816567,0
11555075,4816567,0
11555172,4683195,0
11555172,4683202,0
11555172,4736866,0
11555172,4965188,0
11555180,4683195,0
11555198,4683195,0
11555199,4683202,0
11555207,10266850,0
11555709,6285999,0
11556230,7166791,0
11558215,4405829,0
11558695,3118022,0
11559049,5770429,0
11559049,5939598,0
11559050,5770429,0
11559050,5939598,0
11559188,5471515,0
11559336,6770074,0
11559382,3435826,0
11559398,3589363,0
11559408,6770074,0
11559430,4733665,0
11559433,4784135,0
11559778,4415732,0
11559778,6787308,0
11559793,3885977,0
11559801,4683195,0
11559801,4683202,0
11559801,4889818,0
11559801,4965188,0
11560417,4683202,0
11560417,4816567,0
11560429,5225539,0
11560430,4816397,0
11560430,4816567,0
11560430,5225539,0
11560430,5939598,0
11560434,4816397,0
11560434,4816567,0
11560434,5225539,0
11560435,4816567,0
11560553,4683195,0
11560553,4683202,0
11560566,4889818,0
11560586,4683195,0
11560586,4683202,0
11560586,5939598,0
11560587,4683195,0
11560587,4683202,0
11560587,4965188,0
11560587,5061049,0
11560587,6787308,0
11560588,4683195,0
11560588,4683202,0
11560589,6787308,0
11560592,4683195,0
11560592,4683202,0
11560592,4965188,0
11560592,6787308,0
11560593,4683195,0
11560593,4683202,0
11560593,4965188,0
11560593,6787308,0
11560598,4683195,0
11560598,4683202,0
11560997,6124851,0
11562103,4415732,0
11562103,6787308,0
11562346,5960411,0
11562358,5960411,0
11562360,5960411,0
11562380,5960411,0
11562644,3906166,0
11563185,4356429,0
11563583,5960411,0
11563910,5471515,0
11564165,447918,0
11564380,5770429,0
11564380,5939598,0
11564381,4683195,0
11564697,4469099,0
11564777,4575330,0
11564794,4733665,0
11564838,5108388,0
11564892,8278036,0
11564986,5811097,0
11565012,5780860,0
11565048,4031893,0
11565048,4634665,0
11565048,4816397,0
11565048,4816567,0
11565048,5179017,0
11565048,5225539,0
11565441,4575330,0
11565690,5471515,0
11566065,6331415,0
11566066,4683195,0
11566066,4683202,0
11566244,4683195,0
11566244,4965188,0
11566253,4683195,0
11566262,4736866,0
11566278,6787308,0
11566279,4683195,0
11566279,4683202,0
11567006,5471515,0
11567006,6787308,0
11567388,5961804,0
11567472,4575330,0
11567907,6285999,0
11568035,5291560,0
11568459,5960411,0
11568980,3953566,0
11570029,4901307,0
11571163,3194237,0
11571188,2717437,0
11571276,4575330,0
11571277,4575330,0
11571278,4575330,0
11571303,3589363,0
11571433,4683202,0
11571459,4816567,0
11571459,5225539,0
11571459,5811097,0
11571459,5939598,0
11571463,5811097,0
11571477,4634665,0
11571477,4816397,0
11571477,4816567,0
11571477,5179017,0
11571554,4733665,0
11572368,5811097,0
11572373,4816397,0
11572373,4816567,0
11572373,5225539,0
11572405,5939598,0
11572408,4683195,0
11572408,5939598,0
11572412,4816567,0
11572414,4816567,0
11572546,4683202,0
11572555,4683195,0
11572582,4683195,0
11572582,4683202,0
11572582,4965188,0
11572591,4683195,0
11572591,4683202,0
11572591,4965188,0
11573180,6787308,0
11573238,6787308,0
11573370,7450806,0
11573672,4901221,0
11574299,5960411,0
11574510,2292387,0
11575555,4901307,0
11575771,4405829,0
11575795,7197462,0
11575860,5061049,0
11576180,6590928,0
11576317,4683195,0
11576356,4736866,0
11576695,5471515,0
11576750,4575330,0
11576752,4575330,0
11576753,4575330,0
11576782,3589363,0
11576984,5770429,0
11577008,3220960,0
11577230,4310440,0
11577645,5471515,0
11577646,5471515,0
11578063,4539507,0
11578093,6787308,0
11578098,4683195,0
11578123,5225539,0
11578131,5939598,0
11578136,4816567,0
11578136,5225539,0
11578341,4816567,0
11578343,4889818,0
11578364,6787308,0
11578372,4458066,0
11578372,4816567,0
11578372,5225539,0
11578372,5770429,0
11578373,4458066,0
11578373,4683195,0
11578373,4683202,0
11578426,4816567,0
11578617,3952971,0
11578944,3499112,0
11579300,4676586,0
11579523,3659915,0
11579694,5291560,0
11580241,6108703,0
11580558,4405829,0
11580812,6124851,0
11580918,4901221,0
11583366,4575330,0
11583377,3589363,0
11583399,4733665,0
11583548,4415732,0
11583576,4816567,0
11583577,4816567,0
11583577,5061620,0
11583645,3191596,0
11583838,3140249,0
11584714,4816567,0
11584753,4539507,0
11584773,4415732,0
11584790,4683195,0
11584790,4683202,0
11584790,4816567,0
11584790,5225539,0
11584790,5770429,0
11584791,5225539,0
11584791,5770429,0
11584793,4816567,0
11584793,5770429,0
11584817,6572693,0
11584927,4683195,0
11584927,4816567,0
11584933,4415732,0
11584958,4683195,0
11584968,4458066,0
11584968,4683202,0
11585014,4816567,0
11585810,4683195,0
11585810,4683202,0
11585814,4683195,0
11585814,4683202,0
11586348,7166791,0
11587091,3789409,0
11587091,3906166,0
11587128,6285999,0
11587397,5960411,0
11587559,7166791,0
11587706,2717437,0
11587839,4575330,0
11588110,4356429,0
11588421,706747,0
11588421,841387,0
11588421,879532,0
11588421,1113149,0
11588421,1342885,0
11588421,1941066,0
11588920,4405829,0
11589647,3793750,0
11589742,3435826,0
11589802,7365844,0
11589881,3435826,0
11589981,4733665,0
11589985,4733665,0
11589986,4733665,0
11589988,4733665,0
11590067,3574791,0
11590157,8278036,0
11590235,5225539,0
11590235,5770429,0
11590265,3598122,0
11590473,3953566,0
11590691,4575330,0
11590997,8649899,0
11591338,4634665,0
11591338,5179017,0
11591392,4634665,0
11591392,4683195,0
11591392,4816567,0
11591392,5179017,0
11591392,5225539,0
11591392,5770429,0
11591392,5811097,0
11591392,5939598,0
11591395,4683195,0
11591395,5225539,0
11591396,4816397,0
11591396,4816567,0
11591396,5225539,0
11591396,5770429,0
11591396,5939598,0
11591400,4816567,0
11591400,5225539,0
11591400,6331415,0
11591431,4575330,0
11591484,4575330,0
11591544,8278036,0
11591641,6023540,0
11591649,4683195,0
11591653,4458066,0
11591653,4683202,0
11591655,4683202,0
11591705,4575330,0
11592447,4683195,0
11592447,4683202,0
11592447,4965188,0
11592447,6787308,0
11592952,7166791,0
11593446,4405829,0
11595203,4200770,0
11595242,5471515,0
11595496,4405829,0
11595497,4405829,0
11595764,4494074,0
11595792,7197462,0
11596490,5046022,0
11596502,4575330,0
11596546,4733665,0
11596620,4816567,0
11596652,4816567,0
11596670,4816567,0
11596694,4816567,0
11596696,4816567,0
11596829,59915,0
11596908,2656508,0
11596908,4683195,0
11596908,4683202,0
11596908,6023540,0
11597112,4575330,0
11597727,4816567,0
11597744,4415732,0
11597744,4458066,0
11597762,4816567,0
11597765,4683195,0
11597765,5225539,0
11597765,5939598,0
11597774,4816567,0
11597924,9879269,0
11597930,4415732,0
11597930,4458066,0
11597964,4683195,0
11597964,4683202,0
11597966,6787308,0
11598321,3807657,0
11598767,4816567,0
11598767,5225539,0
11598780,4816567,0
11598780,6787308,0
11599137,8264458,0
11600056,4200770,0
11600056,4405829,0
11600361,6787308,0
11600526,4870302,0
11602118,4683195,0
11602118,4683202,0
11602118,4965188,0
11602411,4575330,0
11602430,4733665,0
11602638,3057356,0
11602752,4683195,0
11602752,4683202,0
11603355,4757128,0
11603400,4683195,0
11603400,4683202,0
11603402,4683195,0
11603402,4683202,0
11603402,4736866,0
11603402,4816567,0
11603402,5225539,0
11603402,5770429,0
11603402,5811097,0
11603402,5939598,0
11603403,4683195,0
11603403,4683202,0
11603403,4736866,0
11603403,4816567,0
11603403,5225539,0
11603403,5770429,0
11603403,5811097,0
11603403,5939598,0
11603405,5225539,0
11603411,4816567,0
11603411,5770429,0
11603547,4683195,0
11603547,4683202,0
11603547,4889818,0
11603547,4965188,0
11603715,2947610,0
11604026,3423290,0
11604197,2656508,0
11604547,3541541,0
11604559,7166791,0
11604667,6108703,0
11605089,4405829,0
11606190,6108703,0
11606205,6671821,0
11606936,9300,0
11606941,5770429,0
11606941,5939598,0
11607124,5291560,0
11607291,4575330,0
11607311,4733665,0
11607338,3589363,0
11607407,3598122,0
11607453,4816567,0
11607453,5061620,0
11607453,5225539,0
11607453,5811097,0
11607453,6331415,0
11607662,3953566,0
11607875,4575330,0
11608181,3093346,0
11608373,4816567,0
11608373,5225539,0
11608486,4418691,0
11608496,6787308,0
11608498,4683195,0
11608498,4683202,0
11608498,4965188,0
11608498,6787308,0
11608500,10266850,0
11608517,5225539,0
11608520,4683195,0
11608520,4683202,0
11608520,4965188,0
11608520,6787308,0
11608858,2947610,0
11609042,3423290,0
11609043,3423290,0
11609824,6671821,0
11610195,5960411,0
11610241,5572218,0
11610974,2981877,0
11611663,7197462,0
11612433,4784135,0
11612435,4676586,0
11612454,4575330,0
11612455,4575330,0
11612458,6572693,0
11612459,6572693,0
11612480,4733665,0
11612548,6387981,0
11612548,6572693,0
11612548,6730156,0
11612589,3598122,0
11612607,4683202,0
11612617,9879269,0
11612665,4816567,0
11613209,5471515,0
11613364,3093346,0
11613491,2920971,0
11613554,4415732,0
11613554,4458066,0
11613572,4816567,0
11613573,4816567,0
11613581,4683195,0
11613581,4683202,0
11613588,5225539,0
11613589,4816567,0
11613654,5961804,0
11613727,4418691,0
11613760,4237224,0
11613772,6787308,0
11613773,4683195,0
11613773,4683202,0
11613773,4965188,0
11613773,5061049,0
11613773,6787308,0
11613783,4458066,0
11613783,4683195,0
11613783,4683202,0
11614126,2947610,0
11614671,5961804,0
11615161,5960411,0
11615395,5960411,0
11615617,6141060,0
11616046,4870302,0
11616302,4575330,0
11616648,4200770,0
11616910,5471515,0
11616992,6285999,0
11617562,6770074,0
11617626,5471515,0
11617645,4733665,0
11617646,4733665,0
11617648,3589363,0
11617650,4733665,0
11617798,5225539,0
11618024,2656508,0
11618024,4683195,0
11618024,4683202,0
11618024,6023540,0
11618441,5471515,0
11618784,5225539,0
11618788,4816397,0
11618788,6331415,0
11618790,4816567,0
11618897,4683195,0
11618897,4683202,0
11618897,4965188,0
11618897,6787308,0
11618918,4683195,0
11618918,4683202,0
11618918,4965188,0
11618918,5061049,0
11618918,6787308,0
11618925,4683195,0
11618929,6787308,0
11619278,435995,0
11619631,6023540,0
11620195,6671821,0
11621396,4539507,0
11621911,7197462,0
11622022,7197462,0
11622689,5471515,0
11622836,4575330,0
11622856,4733665,0
11622871,3953566,0
11622887,3589363,0
11622888,3589363,0
11622993,4683195,0
11622993,4683202,0
11622993,4965188,0
11623072,3953566,0
11623368,4575330,0
11623398,4575330,0
11623559,5471515,0
11623774,3013656,0
11623953,5225539,0
11623958,4816567,0
11623958,5061620,0
11623958,5225539,0
11623958,5811097,0
11623958,6331415,0
11623959,4816567,0
11623959,5811097,0
11623959,6331415,0
11623963,6331415,0
11624046,4418691,0
11624052,4683202,0
11624058,10266850,0
11624063,4683195,0
11624063,4683202,0
11624063,4965188,0
11624063,6787308,0
11624064,4683195,0
11624086,4683195,0
11624086,4683202,0
11624086,4965188,0
11624086,6787308,0
11624095,4683195,0
11624095,4683202,0
11625030,5046022,0
11625523,4870302,0
11625551,5103459,0
11625951,5291560,0
11625968,5291560,0
11627225,7197462,0
11627286,5471515,0
11627461,3906166,0
11627461,4901307,0
11627461,5103459,0
11627710,6285999,0
11628044,4575330,0
11628062,4733665,0
11628063,3589363,0
11628144,4683202,0
11628160,4314081,0
11628260,4031893,0
11628466,4575330,0
11628616,4575330,0
11629195,4816567,0
11629332,4418691,0
11629348,4415732,0
11629348,4458066,0
11629376,6787308,0
11629774,435995,0
11630103,4816567,0
11630106,4816567,0
11630127,4575330,0
11630314,5291560,0
11630447,8649899,0
11630940,6124851,0
11631477,5413908,0
11631678,3387286,0
11632148,5960411,0
11632420,6108703,0
11632439,4405829,0
11632471,7197462,0
11632920,6285999,0
11633001,2717437,0
11633202,3435826,0
11633241,5046022,0
11633253,5471515,0
11633261,4575330,0
11633268,4575330,0
11633278,4733665,0
11633350,4816567,0
11633476,4816567,0
11633490,3598122,0
11633500,4816567,0
11633606,4816567,0
11633606,5225539,0
11633856,5046022,0
11633877,4575330,0
11633983,3287323,0
11633986,3287323,0
11634073,5471515,0
11634257,3423290,0
11634379,8278036,0
11634457,4816567,0
11634475,4683195,0
11634475,4683202,0
11634489,4816567,0
11634677,4418691,0
11634708,6787308,0
11634752,6787308,0
11634756,4683195,0
11634756,4683202,0
11634756,4965188,0
11634756,5061049,0
11634756,6787308,0
11634757,4683195,0
11634757,4683202,0
11634767,4458066,0
11634767,4683202,0
11634781,4889818,0
11635427,2656508,0
11635427,4683195,0
11635427,4683202,0
11635427,6023540,0
11635430,3953566,0
11635435,4816567,0
11635640,5961804,0
11636459,5960411,0
11636919,4683195,0
11636919,4683202,0
11636919,4965188,0
11636922,4683195,0
11636922,4683202,0
11636922,4965188,0
11637056,4870302,0
11637377,4575330,0
11637817,4200770,0
11637826,5960411,0
11637876,7197462,0
11637933,7197462,0
11637934,7197462,0
11638070,5471515,0
11638148,5960411,0
11638195,5960411,0
11638421,4925572,0
11638430,2668661,0
11638622,5046022,0
11638629,4575330,0
11638638,4733665,0
11638660,3589363,0
11638728,4816567,0
11638755,5811097,0
11638760,5811097,0
11638762,4816397,0
11638762,4816567,0
11638762,5225539,0
11638999,5046022,0
11639220,1848389,0
11639329,8278036,0
11639339,4539507,0
11639386,4816567,0
11639386,6331415,0
11639517,6787308,0
11639927,4816567,0
11639927,5225539,0
11640405,4458066,0
11640405,4683202,0
11641269,5345599,0
11641313,6671821,0
11641427,7197462,0
11642169,4053845,0
11642194,4575330,0
11642195,4575330,0
11642198,4575330,0
11642199,6387981,0
11642199,6572693,0
11642209,3435826,0
11642317,4757128,0
11642363,9879269,0
11642398,4683195,0
11642398,4683202,0
11642398,4965188,0
11642398,5939598,0
11642400,4816567,0
11642400,5061620,0
11642415,4816567,0
11642473,3371085,0
11642537,3057356,0
11642813,3885977,0
11642850,4575330,0
11643355,3994711,0
11643388,4816567,0
11643404,4757128,0
11643414,4539507,0
11643454,4683195,0
11643454,4683202,0
11643456,4816567,0
11643456,5061620,0
11643457,5225539,0
11643457,5770429,0
11643469,4634665,0
11643469,4816397,0
11643469,4816567,0
11643469,5179017,0
11643471,4237224,0
11643471,4816567,0
11643471,5770429,0
11643630,7450806,0
11643652,4889818,0
11643653,9879269,0
11643668,10266850,0
11643681,4683195,0
11643681,4683202,0
11643685,4458066,0
11643685,4683202,0
11644410,4683195,0
11644410,4816567,0
11644410,5171534,0
11644865,3541541,0
11646472,3953566,0
11646929,4901307,0
11647999,6770074,0
11648028,3435826,0
11648086,4575330,0
11648089,4575330,0
11648110,4733665,0
11648111,4733665,0
11648114,4733665,0
11648128,6770074,0
11648131,4733665,0
11648200,4415732,0
11648200,4458066,0
11648260,4683202,0
11648317,4816567,0
11648324,8278036,0
11648335,5225539,0
11648424,4575330,0
11648696,775134,0
11649073,3093346,0
11649073,3702688,0
11649187,2920971,0
11649250,4816567,0
11649275,4415732,0
11649275,4458066,0
11649283,4683195,0
11649283,4683202,0
11649283,4736866,0
11649283,4816567,0
11649283,5225539,0
11649283,5770429,0
11649283,5811097,0
11649283,5939598,0
11649305,2825721,0
11649435,4816567,0
11649480,6787308,0
11649485,4683195,0
11649485,4683202,0
11649485,4965188,0
11649485,6787308,0
11649495,4683195,0
11649495,4683202,0
11649497,6787308,0
11649499,4458066,0
11649499,4683202,0
11649507,4458066,0
11649507,4683202,0
11650498,6730156,0
11650713,7166791,0
11651132,4870302,0
11651361,5960411,0
11651628,2292387,0
11652095,4870302,0
11653282,7197462,0
11653878,3953566,0
11653894,6770074,0
11653931,4469099,0
11653932,4469099,0
11653945,3589363,0
11653994,1612267,0
11654021,3589363,0
11654023,4733665,0
11654047,3435826,0
11654104,4683195,0
11654104,4683202,0
11654104,4965188,0
11654192,4683195,0
11654192,4683202,0
11654253,3191596,0
11655494,5077210,0
11655500,4683195,0
11655500,4683202,0
11655500,4965188,0
11655504,6787308,0
11655679,2947610,0
11655850,2947610,0
11655873,435995,0
11656524,5961804,0
11656524,6124851,0
11656525,5961804,0
11656614,2820187,0
11656841,5960411,0
11657110,4405829,0
11657286,5291560,0
11657725,6199042,0
11657893,4683195,0
11657893,4683202,0
11657893,4965188,0
11658995,6108703,0
11658997,5960411,0
11659298,5471515,0
11659305,447918,0
11659889,3793750,0
11660167,4575330,0
11660187,4733665,0
11660208,6770074,0
11660276,3228831,0
11660318,4683195,0
11660319,4683202,0
11660319,4816567,0
11660330,4816567,0
11660330,5939598,0
11660332,8278036,0
11660351,4634665,0
11660351,4816397,0
11660351,4816567,0
11660351,5179017,0
11660588,3140249,0
11660924,435995,0
11661219,3013656,0
11661220,3013656,0
11661458,4816567,0
11661462,4816397,0
11661462,4816567,0
11661462,5225539,0
11661462,5770429,0
11661462,5939598,0
11661536,3691140,0
11661590,4889818,0
11661601,4415732,0
11661612,4683195,0
11661625,6787308,0
11661626,4683195,0
11661626,4683202,0
11661626,4965188,0
11661626,6787308,0
11661631,6787308,0
11662351,4683195,0
11662351,4683202,0
11662351,4965188,0
11663274,6285999,0
11663917,5471515,0
11663945,1699270,0
11664106,3858581,0
11664637,4784135,0
11664637,5108388,0
11664637,5595568,0
11665067,6671821,0
11665239,6285999,0
11665285,7197462,0
11665961,4356429,0
11666040,5770429,0
11666040,5939598,0
11666196,889823,0
11666356,3435826,0
11666415,4575330,0
11666434,4733665,0
11666455,6770074,0
11666481,4784135,0
11666624,4458066,0
11666624,4683195,0
11666624,4683202,0
11666645,4683202,0
11666903,4599315,0
11666903,4683195,0
11666903,4683202,0
11666903,4889818,0
11666903,4965188,0
11667563,2920971,0
11667681,4683195,0
11667681,4683202,0
11667696,4816397,0
11667696,4816567,0
11667696,5939598,0
11667706,4816567,0
11667710,4816567,0
11667876,4418691,0
11667881,4418691,0
11667889,4683195,0
11667889,4683202,0
11667889,4816567,0
11667911,9879269,0
11667915,4415732,0
11667956,6787308,0
11667958,4683195,0
11667964,4683195,0
11667964,4683202,0
11667964,4965188,0
11667965,4683195,0
11667965,4683202,0
11668845,3387286,0
11669370,3623007,0
11669701,3906166,0
11669884,5960411,0
11671299,4901307,0
11672247,4683195,0
11672247,4683202,0
11672247,4889818,0
11672247,4965188,0
11672561,3589363,0
11672803,4683202,0
11672831,4683195,0
11673546,5471515,0
11673605,5471515,0
11673847,3140249,0
11673894,4634665,0
11673894,5179017,0
11673917,4816567,0
11673921,4458066,0
11673921,4683195,0
11673921,4683202,0
11673935,5225539,0
11673938,4816567,0
11673938,6153410,0
11673942,4816567,0
11673945,4816567,0
11673949,5939598,0
11673950,4683195,0
11673950,5225539,0
11673950,5939598,0
11673953,4816567,0
11673958,5770429,0
11673967,5939598,0
11673968,4816567,0
11673971,4816567,0
11673971,5225539,0
11673971,5811097,0
11674015,2071250,0
11674015,2130948,0
11674143,4458066,0
11674168,4683195,0
11674168,4683202,0
11674168,4965188,0
11674169,4458066,0
11674169,4683195,0
11674169,4683202,0
11674169,4965188,0
11674176,4683202,0
11674186,4683195,0
11674186,4683202,0
11674186,4965188,0
11674904,4575330,0
11675124,8385701,0
11675677,6671821,0
11675841,6285999,0
11675866,4405829,0
11675872,6108703,0
11676108,5960411,0
11676191,5960411,0
11676198,5960411,0
11676276,7365844,0
11677596,5103459,0
11677856,4405829,0
11678180,5291560,0
11678576,4356429,0
11678905,3589363,0
11678980,4733665,0
11679061,3191596,0
11679221,3842828,0
11679229,3191596,0
11679555,4575330,0
11680079,4683195,0
11680079,4683202,0
11680079,4965188,0
11680083,4415732,0
11680083,4458066,0
11680087,4459286,0
11680095,4816567,0
11680104,4816397,0
11680104,4816567,0
11680104,5225539,0
11680105,4816567,0
11680260,4683195,0
11680260,4683202,0
11680260,4965188,0
11680260,6787308,0
11680261,4683195,0
11680266,4816567,0
11680268,9879269,0
11680284,4683195,0
11680284,4683202,0
11680289,4683195,0
11680293,4683195,0
11680293,4683202,0
11680293,4965188,0
11680296,5811097,0
11680330,4575330,0
11680931,4816567,0
11682012,5960411,0
11682027,5960411,0
11682682,5471515,0
11683037,4870302,0
11683151,4405829,0
11683168,4405829,0
11683235,5086428,0
11684347,3013656,0
11684421,4676586,0
11684453,4575330,0
11684474,4733665,0
11684484,4733665,0
11684620,4683202,0
11685014,4575330,0
11685714,4816397,0
11685714,4816567,0
11685714,5179017,0
11685770,4816567,0
11685771,4683195,0
11685771,4683202,0
11685771,4965188,0
11685773,4683195,0
11685775,4816567,0
11685775,5770429,0
11685775,5939598,0
11685778,4816397,0
11685778,4816567,0
11685780,4816567,0
11685781,4816567,0
11685781,6331415,0
11685790,5770429,0
11685792,4816567,0
11685792,5225539,0
11685883,4418691,0
11685901,4683202,0
11685906,8278036,0
11686013,4683195,0
11686013,5939598,0
11686734,4634665,0
11686734,5179017,0
11686750,2292387,0
11687545,6574628,0
11687887,5960411,0
11687930,5960411,0
11687981,5960411,0
11689519,5960411,0
11689639,4405829,0
11689899,7197462,0
11690710,4733665,0
11690718,4733665,0
11690728,6770074,0
11690806,4164560,0
11690806,4391797,0
11690807,4164560,0
11690807,4391797,0
11690873,4683195,0
11690910,4415732,0
11690918,4816567,0
11690985,3435826,0
11691118,4415732,0
11691118,6787308,0
11691131,3140249,0
11691951,3598122,0
11692031,4816397,0
11692031,4816567,0
11692031,5225539,0
11692031,5770429,0
11692031,5939598,0
11692033,4816567,0
11692036,4634665,0
11692036,4816567,0
11692036,5179017,0
11692038,4816567,0
11692038,5770429,0
11692041,5770429,0
11692189,8278036,0
11692198,4683195,0
11692203,8278036,0
11692214,6787308,0
11692218,4683195,0
11692218,4683202,0
11692218,4965188,0
11692218,6787308,0
11692938,6787308,0
11692998,4736866,0
11694187,5960411,0
11694215,6108703,0
11694395,5960411,0
11694768,4683195,0
11694768,4683202,0
11694768,5939598,0
11695001,4870302,0
11696228,447918,0
11696825,4733665,0
11696826,4733665,0
11696875,6572693,0
11696875,6730156,0
11696912,4757128,0
11696958,4816567,0
11696984,3589363,0
11697011,3435826,0
11697012,3435826,0
11697242,4575330,0
11697554,8649899,0
11697617,3994711,0
11697619,2920971,0
11697668,4415732,0
11697668,6787308,0
11697676,5225539,0
11697684,4816567,0
11697684,6331415,0
11697801,4816567,0
11697814,4683195,0
11697814,4683202,0
11697819,4683202,0
11697835,4683195,0
11697835,4683202,0
11697843,4458066,0
11697843,5171534,0
11697849,4683195,0
11697849,4683202,0
11697849,5939598,0
11698359,2656508,0
11698369,4816567,0
11698429,3789832,0
11698643,5046022,0
11699047,5960411,0
11699148,5960411,0
11700036,5960411,0
11700162,4901307,0
11701051,3000790,0
11701128,4469099,0
11701134,4575330,0
11701202,4676586,0
11701226,4733665,0
11701246,4733665,0
11701255,3435826,0
11701263,4418691,0
11701407,4683195,0
11701407,4683202,0
11701407,4965188,0
11701430,4816567,0
11701656,6787308,0
11701743,4606960,0
11702287,8649899,0
11702451,5939598,0
11702464,4816567,0
11702470,5225539,0
11702470,5939598,0
11702473,4816567,0
11702634,4418691,0
11702651,4889818,0
11702660,8278036,0
11702662,4683195,0
11702662,4683202,0
11702662,4965188,0
11702693,4683195,0
11702693,4683202,0
11702693,4965188,0
11702693,6787308,0
11702698,4683195,0
11702698,4683202,0
11702698,4965188,0
11702698,6787308,0
11702704,4683195,0
11702704,4683202,0
11702704,4965188,0
11702706,6787308,0
11702708,4683195,0
11702708,4683202,0
11703511,4816567,0
11703511,5225539,0
11703514,4816567,0
11703623,5132826,0
11703623,5751384,0
11704722,5960411,0
11705103,4494074,0
11705217,6787308,0
11706320,6671821,0
11706349,7197462,0
11707056,5770429,0
11707056,5939598,0
11707356,4733665,0
11707371,4733665,0
11707463,4683202,0
11707492,3598122,0
11707509,1469994,0
11707511,4816567,0
11707511,5939598,0
11707597,3013656,0
11707888,4575330,0
11707893,4575330,0
11708025,5471515,0
11708026,5471515,0
11708290,3711262,0
11708296,3994711,0
11708411,4816567,0
11708411,5225539,0
11708412,5811097,0
11708413,4816567,0
11708416,4816567,0
